Race,Lap,Position,Overtaker,Overtaken,Turn,Year,Session
Italy,8,14,Tsunoda,Magnussen,9,2022,R
Italy,8,16,Hamilton,Latifi,1,2022,R
Italy,9,8,Sainz,De Vries,1,2022,R
Italy,9,15,Hamilton,Magnussen,1,2022,R
Italy,10,7,Sainz,Alonso,1,2022,R
Italy,11,6,Sainz,Norris,1,2022,R
Italy,11,13,Hamilton,Tsunoda,9,2022,R
Italy,12,5,Sainz,Gasly,1,2022,R
Italy,13,4,Sainz,Ricciardo,8,2022,R
Italy,13,7,Alonso,Norris,3,2022,R
Italy,13,15,Latifi,Magnussen,1,2022,R
Italy,16,12,Hamilton,Ocon,1,2022,R
Italy,16,15,Schumacher,Magnussen,1,2022,R
Italy,17,11,Hamilton,Stroll,1,2022,R
Italy,18,6,Norris,Alonso,1,2022,R
Italy,18,16,Bottas,Magnussen,1,2022,R
Italy,20,10,Perez,Magnussen,1,2022,R
Italy,21,17,Tsunoda,Stroll,1,2022,R
Italy,22,9,Perez,Bottas,1,2022,R
Italy,24,8,Perez,Schumacher,1,2022,R
Italy,24,18,Latifi,Stroll,1,2022,R
Italy,27,6,Hamilton,Alonso,1,2022,R
Italy,33,5,Sainz,Perez,9,2022,R
Italy,35,9,Hamilton,De Vries,8,2022,R
Italy,35,10,Hamilton,Zhou,1,2022,R
Italy,35,16,Schumacher,Stroll,8,2022,R
Italy,36,7,Gasly,Norris,1,2022,R
Italy,36,7,Hamilton,Gasly,2,2022,R
Italy,36,8,Hamilton,Norris,2,2022,R
Italy,37,6,Hamilton,Ricciardo,1,2022,R
Italy,37,8,Norris,Gasly,1,2022,R
Italy,37,16,Bottas,Stroll,8,2022,R
Italy,41,14,Schumacher,Latifi,1,2022,R
Italy,41,14,Latifi,Schumacher,9,2022,R
Italy,41,14,Schumacher,Latifi,6,2022,R
Italy,42,15,Bottas,Latifi,1,2022,R
Italy,45,13,Schumacher,Tsunoda,8,2022,R
Italy,47,13,Bottas,Tsunoda,1,2022,R
Singapore,2,10,Verstappen,Stroll,7,2022,R
Singapore,2,11,Verstappen,Magnussen,5,2022,R
Singapore,2,18,Russell,Zhou,5,2022,R
Singapore,3,9,Verstappen,Tsunoda,14,2022,R
Singapore,4,17,Russell,Latifi,14,2022,R
Singapore,11,7,Verstappen,Gasly,13,2022,R
Singapore,11,8,Verstappen,Vettel,5,2022,R
Singapore,22,15,Magnussen,Albon,14,2022,R
Singapore,40,11,Russell,Magnussen,1,2022,R
Singapore,40,12,Russell,Bottas,7,2022,R
Singapore,46,13,Russell,Schumacher,14,2022,R
Singapore,47,11,Verstappen,Magnussen,7,2022,R
Singapore,50,10,Verstappen,Bottas,14,2022,R
Singapore,51,9,Verstappen,Gasly,7,2022,R
Singapore,57,8,Verstappen,Hamilton,8,2022,R
Singapore,59,7,Verstappen,Vettel,7,2022,R
Japan,6,11,Magnussen,Stroll,8,2022,R
Japan,8,5,Leclerc,Zhou,15,2022,R
Japan,9,1,Verstappen,Schumacher,1,2022,R
Japan,9,2,Leclerc,Schumacher,11,2022,R
Japan,9,4,Perez,Zhou,10,2022,R
Japan,9,8,Vettel,Alonso,1,2022,R
Japan,9,16,Magnussen,Bottas,13,2022,R
Japan,10,3,Perez,Schumacher,11,2022,R
Japan,10,4,Ocon,Schumacher,13,2022,R
Japan,11,6,Vettel,Schumacher,10,2022,R
Japan,11,7,Alonso,Schumacher,10,2022,R
Japan,11,8,Latifi,Schumacher,13,2022,R
Japan,11,9,Norris,Schumacher,13,2022,R
Japan,15,9,Russell,Norris,15,2022,R
Japan,15,10,Russell,Tsunoda,11,2022,R
Japan,20,8,Russell,Latifi,11,2022,R
Japan,22,14,Stroll,Schumacher,10,2022,R
Japan,23,9,Alonso,Norris,15,2022,R
Japan,23,13,Stroll,Bottas,13,2022,R
Japan,23,15,Tsunoda,Schumacher,15,2022,R
Japan,24,8,Alonso,Latifi,11,2022,R
Japan,24,12,Stroll,Magnussen,3,2022,R
Japan,24,16,Zhou,Schumacher,15,2022,R
Japan,25,13,Tsunoda,Magnussen,15,2022,R
Japan,25,14,Tsunoda,Bottas,1,2022,R
Japan,28,7,Alonso,Russell,1,2022,R
Austin,2,6,Perez,Norris,12,2022,R
Austin,2,9,Leclerc,Albon,12,2022,R
Austin,2,15,Latifi,Schumacher,1,2022,R
Austin,2,16,Zhou,Schumacher,12,2022,R
Austin,3,18,Ocon,Magnussen,12,2022,R
Austin,4,5,Perez,Vettel,12,2022,R
Austin,4,7,Gasly,Norris,12,2022,R
Austin,4,10,Bottas,Albon,1,2022,R
Austin,5,3,Russell,Stroll,12,2022,R
Austin,5,7,Leclerc,Norris,15,2022,R
Austin,5,8,Leclerc,Gasly,12,2022,R
Austin,5,7,Norris,Gasly,12,2022,R
Austin,5,11,Alonso,Albon,12,2022,R
Austin,5,13,Tsunoda,Ricciardo,12,2022,R
Austin,6,4,Perez,Stroll,12,2022,R
Austin,6,14,Zhou,Ricciardo,12,2022,R
Austin,7,8,Gasly,Norris,12,2022,R
Austin,10,14,Ocon,Schumacher,20,2022,R
Austin,11,17,Zhou,Ricciardo,1,2022,R
Austin,12,6,Leclerc,Vettel,12,2022,R
Austin,13,10,Schumacher,Ocon,12,2022,R
Austin,14,3,Leclerc,Stroll,12,2022,R
Austin,16,3,Hamilton,Vettel,1,2022,R
Austin,16,6,Russell,Alonso,1,2022,R
Austin,16,8,Stroll,Schumacher,1,2022,R
Austin,16,9,Ocon,Schumacher,12,2022,R
Austin,16,15,Tsunoda,Albon,1,2022,R
Austin,17,11,Gasly,Magnussen,12,2022,R
Austin,22,8,Alonso,Gasly,2,2022,R
Austin,22,10,Tsunoda,Norris,1,2022,R
Austin,22,12,Schumacher,Ocon,11,2022,R
Austin,22,14,Magnussen,Zhou,1,2022,R
Austin,26,11,Magnussen,Ocon,3,2022,R
Austin,28,15,Alonso,Latifi,12,2022,R
Austin,29,16,Zhou,Latifi,15,2022,R
Austin,29,16,Latifi,Zhou,15,2022,R
Austin,30,3,Leclerc,Perez,12,2022,R
Austin,30,13,Albon,Ricciardo,12,2022,R
Austin,31,14,Alonso,Ricciardo,12,2022,R
Austin,33,12,Alonso,Albon,12,2022,R
Austin,33,15,Zhou,Latifi,12,2022,R
Austin,36,12,Tsunoda,Latifi,12,2022,R
Austin,37,6,Magnussen,Russell,1,2022,R
Austin,37,6,Russell,Magnussen,12,2022,R
Austin,37,14,Norris,Latifi,1,2022,R
Austin,38,15,Schumacher,Latifi,12,2022,R
Austin,38,15,Gasly,Latifi,15,2022,R
Austin,39,3,Verstappen,Leclerc,1,2022,R
Austin,39,3,Leclerc,Verstappen,1,2022,R
Austin,39,3,Verstappen,Leclerc,12,2022,R
Austin,39,5,Russell,Perez,2,2022,R
Austin,39,5,Perez,Russell,3,2022,R
Austin,40,14,Gasly,Schumacher,12,2022,R
Austin,41,1,Hamilton,Vettel,1,2022,R
Austin,42,11,Norris,Tsunoda,1,2022,R
Austin,43,10,Norris,Zhou,1,2022,R
Austin,44,9,Norris,Albon,1,2022,R
Austin,45,8,Norris,Ocon,12,2022,R
Austin,47,15,Ocon,Latifi,12,2022,R
Austin,48,6,Alonso,Magnussen,12,2022,R
Austin,48,11,Vettel,Tsunoda,15,2022,R
Austin,49,8,Norris,Magnussen,12,2022,R
Austin,49,10,Vettel,Zhou,19,2022,R
Austin,50,1,Verstappen,Hamilton,12,2022,R
Austin,51,9,Vettel,Albon,1,2022,R
Austin,51,9,Albon,Vettel,1,2022,R
Austin,51,9,Vettel,Albon,12,2022,R
Austin,51,9,Albon,Vettel,13,2022,R
Austin,51,9,Vettel,Albon,19,2022,R
Austin,51,11,Tsunoda,Zhou,13,2022,R
Austin,51,16,Ricciardo,Latifi,1,2022,R
Austin,51,16,Latifi,Ricciardo,3,2022,R
Austin,51,16,Ricciardo,Latifi,7,2022,R
Austin,52,14,Ocon,Schumacher,12,2022,R
Austin,53,10,Tsunoda,Albon,12,2022,R
Austin,53,10,Albon,Tsunoda,13,2022,R
Austin,53,11,Zhou,Tsunoda,13,2022,R
Austin,53,11,Tsunoda,Zhou,15,2022,R
Austin,53,12,Gasly,Zhou,16,2022,R
Austin,54,10,Tsunoda,Albon,1,2022,R
Austin,55,6,Norris,Alonso,12,2022,R
Austin,55,11,Gasly,Albon,1,2022,R
Austin,55,13,Ocon,Zhou,12,2022,R
Austin,56,8,Vettel,Magnussen,19,2022,R
Austin,56,12,Ocon,Albon,1,2022,R
Mexico,5,18,Albon,Magnussen,5,2022,R
Mexico,7,19,Latifi,Magnussen,1,2022,R
Mexico,9,12,Ricciardo,Zhou,1,2022,R
Mexico,9,17,Albon,Schumacher,1,2022,R
Mexico,27,5,Perez,Leclerc,1,2022,R
Mexico,31,10,Leclerc,Ricciardo,1,2022,R
Mexico,33,17,Stroll,Magnussen,1,2022,R
Mexico,38,6,Sainz,Bottas,1,2022,R
Mexico,38,11,Ocon,Gasly,1,2022,R
Mexico,38,14,Norris,Albon,1,2022,R
Mexico,40,5,Sainz,Alonso,4,2022,R
Mexico,41,10,Ocon,Bottas,1,2022,R
Mexico,45,8,Ocon,Zhou,1,2022,R
Mexico,45,9,Bottas,Zhou,1,2022,R
Mexico,51,11,Albon,Vettel,1,2022,R
Mexico,51,16,Stroll,Schumacher,1,2022,R
Mexico,53,13,Gasly,Vettel,4,2022,R
Mexico,57,9,Ricciardo,Bottas,1,2022,R
Mexico,57,14,Zhou,Vettel,2,2022,R
Mexico,60,7,Ocon,Alonso,1,2022,R
Mexico,60,8,Ricciardo,Alonso,1,2022,R
Mexico,61,7,Ricciardo,Ocon,1,2022,R
Mexico,64,9,Norris,Bottas,1,2022,R
Mexico,68,11,Gasly,Albon,1,2022,R
Brazil,2,4,Sainz,Norris,2,2022,S
Brazil,2,13,Ricciardo,Vettel,1,2022,S
Brazil,2,13,Vettel,Ricciardo,4,2022,S
Brazil,3,1,Verstappen,Magnussen,1,2022,S
Brazil,3,6,Hamilton,Ocon,1,2022,S
Brazil,4,3,Sainz,Magnussen,4,2022,S
Brazil,4,7,Perez,Ocon,1,2022,S
Brazil,5,5,Hamilton,Norris,1,2022,S
Brazil,5,14,Schumacher,Albon,1,2022,S
Brazil,6,4,Hamilton,Magnussen,1,2022,S
Brazil,6,8,Leclerc,Ocon,1,2022,S
Brazil,6,16,Tsunoda,Latifi,1,2022,S
Brazil,7,9,Gasly,Ocon,1,2022,S
Brazil,7,17,Zhou,Latifi,1,2022,S
Brazil,7,18,Bottas,Latifi,10,2022,S
Brazil,8,6,Perez,Norris,1,2022,S
Brazil,9,5,Perez,Magnussen,1,2022,S
Brazil,11,10,Vettel,Ocon,1,2022,S
Brazil,11,17,Bottas,Tsunoda,1,2022,S
Brazil,12,7,Leclerc,Norris,1,2022,S
Brazil,15,1,Russell,Verstappen,4,2022,S
Brazil,15,6,Leclerc,Magnussen,1,2022,S
Brazil,15,12,Stroll,Ocon,1,2022,S
Brazil,15,13,Schumacher,Ocon,4,2022,S
Brazil,15,18,Alonso,Latifi,1,2022,S
Brazil,16,14,Zhou,Ocon,1,2022,S
Brazil,17,15,Bottas,Ocon,1,2022,S
Brazil,19,2,Sainz,Verstappen,1,2022,S
Brazil,20,7,Norris,Magnussen,4,2022,S
Brazil,21,9,Vettel,Gasly,1,2022,S
Brazil,22,16,Tsunoda,Ocon,4,2022,S
Brazil,23,17,Alonso,Ocon,4,2022,S
Brazil,24,16,Alonso,Tsunoda,6,2022,S
Brazil,7,8,Gasly,Hamilton,3,2022,R
Brazil,7,9,Schumacher,Hamilton,3,2022,R
Brazil,7,8,Verstappen,Hamilton,4,2022,R
Brazil,7,9,Stroll,Bottas,4,2022,R
Brazil,7,9,Bottas,Stroll,5,2022,R
Brazil,7,9,Stroll,Bottas,6,2022,R
Brazil,7,11,Ocon,Zhou,1,2022,R
Brazil,7,12,Alonso,Zhou,9,2022,R
Brazil,8,12,Zhou,Alonso,1,2022,R
Brazil,8,12,Alonso,Zhou,6,2022,R
Brazil,9,3,Sainz,Norris,1,2022,R
Brazil,9,7,Hamilton,Schumacher,1,2022,R
Brazil,12,9,Bottas,Stroll,1,2022,R
Brazil,12,14,Tsunoda,Latifi,1,2022,R
Brazil,12,15,Albon,Latifi,4,2022,R
Brazil,13,10,Ocon,Stroll,2,2022,R
Brazil,13,14,Albon,Tsunoda,4,2022,R
Brazil,14,5,Hamilton,Vettel,1,2022,R
Brazil,14,11,Alonso,Stroll,4,2022,R
Brazil,15,4,Hamilton,Norris,1,2022,R
Brazil,16,11,Zhou,Stroll,1,2022,R
Brazil,17,5,Vettel,Norris,1,2022,R
Brazil,17,8,Bottas,Schumacher,1,2022,R
Brazil,18,8,Ocon,Schumacher,1,2022,R
Brazil,18,11,Sainz,Albon,9,2022,R
Brazil,20,9,Sainz,Stroll,10,2022,R
Brazil,21,8,Sainz,Schumacher,10,2022,R
Brazil,24,5,Perez,Bottas,11,2022,R
Brazil,24,7,Sainz,Ocon,1,2022,R
Brazil,25,7,Alonso,Albon,1,2022,R
Brazil,27,10,Ocon,Zhou,10,2022,R
Brazil,28,7,Bottas,Gasly,1,2022,R
Brazil,29,8,Vettel,Gasly,1,2022,R
Brazil,29,14,Leclerc,Tsunoda,1,2022,R
Brazil,30,8,Ocon,Gasly,1,2022,R
Brazil,30,10,Norris,Zhou,1,2022,R
Brazil,30,16,Verstappen,Albon,1,2022,R
Brazil,33,14,Stroll,Tsunoda,1,2022,R
Brazil,35,12,Leclerc,Schumacher,1,2022,R
Brazil,36,9,Leclerc,Zhou,1,2022,R
Brazil,36,12,Verstappen,Stroll,1,2022,R
Brazil,36,15,Alonso,Albon,9,2022,R
Brazil,40,14,Gasly,Albon,1,2022,R
Brazil,41,10,Verstappen,Schumacher,1,2022,R
Brazil,43,8,Leclerc,Norris,1,2022,R
Brazil,44,11,Alonso,Schumacher,1,2022,R
Brazil,45,2,Hamilton,Perez,1,2022,R
Brazil,47,11,Leclerc,Gasly,1,2022,R
Brazil,48,13,Norris,Zhou,4,2022,R
Brazil,51,7,Leclerc,Vettel,1,2022,R
Brazil,60,5,Leclerc,Bottas,1,2022,R
Brazil,60,7,Alonso,Ocon,10,2022,R
Brazil,60,7,Ocon,Vettel,1,2022,R
Brazil,60,8,Alonso,Vettel,4,2022,R
Brazil,60,9,Verstappen,Vettel,11,2022,R
Brazil,60,12,Stroll,Schumacher,6,2022,R
Brazil,61,6,Alonso,Bottas,6,2022,R
Brazil,61,13,Gasly,Schumacher,2,2022,R
Brazil,61,13,Schumacher,Gasly,3,2022,R
Brazil,63,3,Sainz,Perez,4,2022,R
Brazil,63,7,Verstappen,Ocon,1,2022,R
Brazil,63,8,Ocon,Bottas,4,2022,R
Brazil,63,8,Verstappen,Bottas,1,2022,R
Brazil,63,11,Stroll,Zhou,1,2022,R
Brazil,64,4,Leclerc,Perez,1,2022,R
Brazil,65,5,Alonso,Perez,4,2022,R
Brazil,66,13,Gasly,Schumacher,1,2022,R
Brazil,66,13,Schumacher,Gasly,2,2022,R
Brazil,66,13,Gasly,Schumacher,4,2022,R
Brazil,68,12,Gasly,Zhou,1,2022,R
Abu Dhabi,2,13,Ricciardo,Schumacher,6,2022,R
Abu Dhabi,2,16,Albon,Magnussen,9,2022,R
Abu Dhabi,3,17,Gasly,Magnussen,9,2022,R
Abu Dhabi,4,14,Zhou,Schumacher,9,2022,R
Abu Dhabi,5,4,Hamilton,Sainz,9,2022,R
Abu Dhabi,5,6,Russell,Norris,9,2022,R
Abu Dhabi,5,15,Albon,Schumacher,9,2022,R
Abu Dhabi,6,16,Gasly,Schumacher,6,2022,R
Abu Dhabi,6,16,Schumacher,Gasly,9,2022,R
Abu Dhabi,8,4,Sainz,Hamilton,9,2022,R
Abu Dhabi,8,8,Vettel,Ocon,9,2022,R
Abu Dhabi,8,8,Ocon,Vettel,9,2022,R
Abu Dhabi,9,5,Russell,Hamilton,9,2022,R
Abu Dhabi,9,19,Bottas,Latifi,6,2022,R
Abu Dhabi,14,15,Magnussen,Gasly,12,2022,R
Abu Dhabi,15,14,Ocon,Latifi,6,2022,R
Abu Dhabi,16,5,Perez,Vettel,6,2022,R
Abu Dhabi,16,5,Vettel,Perez,9,2022,R
Abu Dhabi,16,6,Perez,Alonso,5,2022,R
Abu Dhabi,17,5,Perez,Vettel,6,2022,R
Abu Dhabi,17,11,Norris,Bottas,6,2022,R
Abu Dhabi,18,8,Russell,Ricciardo,6,2022,R
Abu Dhabi,18,10,Norris,Magnussen,6,2022,R
Abu Dhabi,19,5,Sainz,Alonso,6,2022,R
Abu Dhabi,19,11,Ocon,Bottas,9,2022,R
Abu Dhabi,19,12,Ocon,Magnussen,6,2022,R
Abu Dhabi,20,4,Sainz,Vettel,6,2022,R
Abu Dhabi,20,10,Bottas,Magnussen,6,2022,R
Abu Dhabi,20,11,Stroll,Magnussen,9,2022,R
Abu Dhabi,20,18,Gasly,Ricciardo,6,2022,R
Abu Dhabi,20,18,Ricciardo,Gasly,9,2022,R
Abu Dhabi,21,5,Russell,Vettel,6,2022,R
Abu Dhabi,21,10,Stroll,Bottas,6,2022,R
Abu Dhabi,21,12,Tsunoda,Magnussen,6,2022,R
Abu Dhabi,22,13,Alonso,Magnussen,5,2022,R
Abu Dhabi,23,6,Hamilton,Vettel,6,2022,R
Abu Dhabi,23,11,Alonso,Tsunoda,6,2022,R
Abu Dhabi,23,11,Tsunoda,Alonso,9,2022,R
Abu Dhabi,23,11,Tsunoda,Bottas,6,2022,R
Abu Dhabi,23,12,Alonso,Bottas,6,2022,R
Abu Dhabi,23,14,Albon,Magnussen,9,2022,R
Abu Dhabi,23,17,Ricciardo,Schumacher,9,2022,R
Abu Dhabi,24,7,Norris,Vettel,6,2022,R
Abu Dhabi,24,11,Alonso,Tsunoda,6,2022,R
Abu Dhabi,24,15,Zhou,Magnussen,6,2022,R
Abu Dhabi,25,13,Albon,Bottas,9,2022,R
Abu Dhabi,25,16,Ricciardo,Magnussen,6,2022,R
Abu Dhabi,25,17,Schumacher,Magnussen,9,2022,R
Abu Dhabi,26,17,Gasly,Magnussen,6,2022,R
Abu Dhabi,27,14,Ricciardo,Bottas,6,2022,R
Abu Dhabi,27,18,Vettel,Magnussen,5,2022,R
Abu Dhabi,28,14,Schumacher,Bottas,9,2022,R
Abu Dhabi,28,16,Vettel,Gasly,6,2022,R
Abu Dhabi,30,12,Ricciardo,Zhou,9,2022,R
Abu Dhabi,30,15,Vettel,Bottas,6,2022,R
Abu Dhabi,30,16,Gasly,Bottas,9,2022,R
Abu Dhabi,39,16,Schumacher,Bottas,6,2022,R
Abu Dhabi,40,5,Sainz,Norris,6,2022,R
Abu Dhabi,40,8,Russell,Stroll,6,2022,R
Abu Dhabi,43,8,Ocon,Ricciardo,6,2022,R
Abu Dhabi,43,10,Vettel,Zhou,9,2022,R
Abu Dhabi,44,11,Stroll,Zhou,6,2022,R
Abu Dhabi,44,11,Zhou,Stroll,7,2022,R
Abu Dhabi,44,11,Stroll,Zhou,9,2022,R
Abu Dhabi,45,3,Perez,Hamilton,6,2022,R
Abu Dhabi,45,3,Hamilton,Perez,9,2022,R
Abu Dhabi,46,3,Perez,Hamilton,9,2022,R
Abu Dhabi,46,13,Albon,Gasly,6,2022,R
Abu Dhabi,46,15,Zhou,Schumacher,6,2022,R
Abu Dhabi,46,15,Schumacher,Zhou,9,2022,R
Abu Dhabi,48,15,Zhou,Schumacher,6,2022,R
Abu Dhabi,49,9,Stroll,Ricciardo,6,2022,R
Abu Dhabi,49,9,Ricciardo,Stroll,9,2022,R
Abu Dhabi,50,9,Stroll,Ricciardo,6,2022,R
Abu Dhabi,53,16,Bottas,Schumacher,6,2022,R
Abu Dhabi,56,13,Zhou,Gasly,6,2022,R
Abu Dhabi,57,12,Zhou,Albon,6,2022,R
Abu Dhabi,57,12,Albon,Zhou,9,2022,R
Abu Dhabi,57,12,Zhou,Albon,9,2022,R
